YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W12,6419,0,3341,0,128700,AT,8901064,AT,Age50_59,COM,1396889
2021-W12,2966,0,872,0,74400,AT,8901064,AT,Age60_69,MOD,1016016
2021-W12,9062,0,3925,0,128700,AT,8901064,AT,Age60_69,COM,1016016
2021-W12,11387,0,16,0,19200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W12,6654,0,843,0,74400,AT,8901064,AT,Age70_79,MOD,769199
2021-W12,20276,0,6787,0,128700,AT,8901064,AT,Age70_79,COM,769199
2021-W12,15081,0,13,0,19200,AT,8901064,AT,Age70_79,AZ,769199
2021-W12,4447,0,38,0,19200,AT,8901064,AT,Age80+,AZ,474047
2021-W12,2073,0,752,0,74400,AT,8901064,AT,Age80+,MOD,474047
2021-W12,11691,0,68636,0,128700,AT,8901064,AT,Age80+,COM,474047
2021-W13,19717,0,48,0,199200,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W13,61976,0,64091,0,128700,AT,8901064,AT,1_Age60+,COM,2259262
2021-W13,23691,0,3806,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W13,5850,0,2271,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W13,10711,0,7838,0,128700,AT,8901064,AT,1_Age<60,COM,5099181
2021-W13,17777,0,87,0,199200,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W13,29541,0,6077,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W13,72687,0,71929,0,128700,AT,8901064,AT,ALL,COM,7358443
2021-W13,37494,0,135,0,199200,AT,8901064,AT,ALL,AZ,7358443
2021-W13,546,0,221,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W13,707,0,667,0,128700,AT,8901064,AT,Age18_24,COM,696064
2021-W13,1506,0,16,0,199200,AT,8901064,AT,Age18_24,AZ,696064
2021-W13,2781,0,1165,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W13,9149,0,38,0,199200,AT,8901064,AT,Age25_49,AZ,3006228
2021-W13,5124,0,3778,0,128700,AT,8901064,AT,Age25_49,COM,3006228
2021-W13,2504,0,876,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W13,4752,0,3287,0,128700,AT,8901064,AT,Age50_59,COM,1396889
2021-W13,7086,0,30,0,199200,AT,8901064,AT,Age50_59,AZ,1396889
2021-W13,3031,0,812,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W13,7399,0,5453,0,128700,AT,8901064,AT,Age60_69,COM,1016016
2021-W13,6554,0,12,0,199200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W13,35554,0,14309,0,128700,AT,8901064,AT,Age70_79,COM,769199
2021-W13,9409,0,13,0,199200,AT,8901064,AT,Age70_79,AZ,769199
2021-W13,19179,0,2123,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W13,1481,0,871,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W13,19023,0,44329,0,128700,AT,8901064,AT,Age80+,COM,474047
2021-W13,3754,0,23,0,199200,AT,8901064,AT,Age80+,AZ,474047
2021-W14,67279,0,83,0,0,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W14,82440,0,80060,0,196560,AT,8901064,AT,1_Age60+,COM,2259262
2021-W14,23061,0,5137,0,62400,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W14,4041,0,6276,0,62400,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W14,11310,0,42288,0,196560,AT,8901064,AT,1_Age<60,COM,5099181
2021-W14,20326,0,134,0,0,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W14,27102,0,11413,0,62400,AT,8901064,AT,ALL,MOD,7358443
2021-W14,93750,0,122348,0,196560,AT,8901064,AT,ALL,COM,7358443
2021-W14,87605,0,217,0,0,AT,8901064,AT,ALL,AZ,7358443
2021-W14,1475,0,8,0,0,AT,8901064,AT,Age18_24,AZ,696064
2021-W14,309,0,599,0,62400,AT,8901064,AT,Age18_24,MOD,696064
2021-W14,660,0,4546,0,196560,AT,8901064,AT,Age18_24,COM,696064
2021-W14,4944,0,22479,0,196560,AT,8901064,AT,Age25_49,COM,3006228
2021-W14,9854,0,83,0,0,AT,8901064,AT,Age25_49,AZ,3006228
2021-W14,2053,0,3509,0,62400,AT,8901064,AT,Age25_49,MOD,3006228
2021-W14,1658,0,2140,0,62400,AT,8901064,AT,Age50_59,MOD,1396889
2021-W14,5549,0,14113,0,196560,AT,8901064,AT,Age50_59,COM,1396889
2021-W14,8945,0,43,0,0,AT,8901064,AT,Age50_59,AZ,1396889
2021-W14,25302,0,15,0,0,AT,8901064,AT,Age60_69,AZ,1016016
2021-W14,22576,0,15770,0,196560,AT,8901064,AT,Age60_69,COM,1016016
2021-W14,6342,0,1955,0,62400,AT,8901064,AT,Age60_69,MOD,1016016
2021-W14,38485,0,29,0,0,AT,8901064,AT,Age70_79,AZ,769199
2021-W14,45639,0,28729,0,196560,AT,8901064,AT,Age70_79,COM,769199
2021-W14,15454,0,2757,0,62400,AT,8901064,AT,Age70_79,MOD,769199
2021-W14,14225,0,35561,0,196560,AT,8901064,AT,Age80+,COM,474047
2021-W14,3492,0,39,0,0,AT,8901064,AT,Age80+,AZ,474047
2021-W14,1265,0,425,0,62400,AT,8901064,AT,Age80+,MOD,474047
2021-W15,10721,0,13958,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W15,121309,0,47785,0,197730,AT,8901064,AT,1_Age60+,COM,2259262
2021-W15,64828,0,76,0,26400,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W15,36358,0,18038,0,197730,AT,8901064,AT,1_Age<60,COM,5099181
2021-W15,26308,0,303,0,26400,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W15,4674,0,10600,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W15,15395,0,24558,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W15,157667,0,65823,0,197730,AT,8901064,AT,ALL,COM,7358443
2021-W15,91136,0,379,0,26400,AT,8901064,AT,ALL,AZ,7358443
2021-W15,1417,0,76,0,26400,AT,8901064,AT,Age18_24,AZ,696064
2021-W15,1862,0,1300,0,197730,AT,8901064,AT,Age18_24,COM,696064
2021-W15,320,0,1126,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W15,2369,0,5255,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W15,13443,0,122,0,26400,AT,8901064,AT,Age25_49,AZ,3006228
2021-W15,16726,0,9069,0,197730,AT,8901064,AT,Age25_49,COM,3006228
2021-W15,17443,0,7358,0,197730,AT,8901064,AT,Age50_59,COM,1396889
2021-W15,11386,0,102,0,26400,AT,8901064,AT,Age50_59,AZ,1396889
2021-W15,1959,0,4161,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W15,5499,0,4200,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W15,51800,0,11199,0,197730,AT,8901064,AT,Age60_69,COM,1016016
2021-W15,27078,0,41,0,26400,AT,8901064,AT,Age60_69,AZ,1016016
2021-W15,4983,0,6753,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W15,62444,0,24814,0,197730,AT,8901064,AT,Age70_79,COM,769199
2021-W15,35224,0,25,0,26400,AT,8901064,AT,Age70_79,AZ,769199
2021-W15,2526,0,10,0,26400,AT,8901064,AT,Age80+,AZ,474047
2021-W15,7065,0,11772,0,197730,AT,8901064,AT,Age80+,COM,474047
2021-W15,239,0,3005,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W16,7569,0,7941,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W16,107350,0,28462,0,197730,AT,8901064,AT,1_Age60+,COM,2259262
2021-W16,21866,0,42,0,64800,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W16,7230,0,6035,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W16,57866,0,4958,0,197730,AT,8901064,AT,1_Age<60,COM,5099181
2021-W16,14132,0,288,0,64800,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W16,14799,0,13976,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W16,35998,0,330,0,64800,AT,8901064,AT,ALL,AZ,7358443
2021-W16,165216,0,33420,0,197730,AT,8901064,AT,ALL,COM,7358443
2021-W16,2612,0,325,0,197730,AT,8901064,AT,Age18_24,COM,696064
2021-W16,1052,0,27,0,64800,AT,8901064,AT,Age18_24,AZ,696064
2021-W16,393,0,577,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W16,25249,0,2566,0,197730,AT,8901064,AT,Age25_49,COM,3006228
2021-W16,3326,0,3372,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W16,6813,0,158,0,64800,AT,8901064,AT,Age25_49,AZ,3006228
2021-W16,6207,0,101,0,64800,AT,8901064,AT,Age50_59,AZ,1396889
2021-W16,29425,0,2013,0,197730,AT,8901064,AT,Age50_59,COM,1396889
2021-W16,3501,0,2065,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W16,61397,0,3370,0,197730,AT,8901064,AT,Age60_69,COM,1016016
2021-W16,14632,0,26,0,64800,AT,8901064,AT,Age60_69,AZ,1016016
2021-W16,4562,0,1672,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W16,2772,0,4772,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W16,6379,0,15,0,64800,AT,8901064,AT,Age70_79,AZ,769199
2021-W16,41671,0,11335,0,197730,AT,8901064,AT,Age70_79,COM,769199
2021-W16,235,0,1497,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W16,4282,0,13757,0,197730,AT,8901064,AT,Age80+,COM,474047
2021-W16,855,0,1,0,64800,AT,8901064,AT,Age80+,AZ,474047
2020-W53,611,,0,0,,BE,11522440,BE,1_Age60+,COM,2928626
2020-W53,183,,0,0,,BE,11522440,BE,1_Age<60,COM,6273570
2020-W53,794,,0,0,9750,BE,11522440,BE,ALL,COM,9202196
2020-W53,15,,0,0,,BE,11522440,BE,Age18_24,COM,930629
2020-W53,100,,0,0,,BE,11522440,BE,Age25_49,COM,3751281
2020-W53,68,,0,0,,BE,11522440,BE,Age50_59,COM,1591660
2020-W53,61,,0,0,,BE,11522440,BE,Age60_69,COM,1347513
2020-W53,76,,0,0,,BE,11522440,BE,Age70_79,COM,924351
2020-W53,474,,0,0,,BE,11522440,BE,Age80+,COM,656762
2020-W53,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2020-W53,210,,0,0,,BE,11522440,BE,HCW,COM,
2020-W53,584,,0,0,,BE,11522440,BE,LTCF,COM,
2021-W01,19921,,0,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W01,6637,,0,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W01,26558,,0,0,162825,BE,11522440,BE,ALL,COM,9202196
2021-W01,320,,0,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W01,3908,,0,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W01,2400,,0,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W01,2114,,0,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W01,3305,,0,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W01,14502,,0,0,,BE,11522440,BE,Age80+,COM,656762
2021-W01,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W01,7761,,0,0,,BE,11522440,BE,HCW,COM,
2021-W01,18797,,0,0,,BE,11522440,BE,LTCF,COM,
2021-W02,71621,,0,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W02,2,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W02,26047,,0,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W02,1,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W02,3,,0,0,8400,BE,11522440,BE,ALL,MOD,9202196
2021-W02,97668,,0,0,99060,BE,11522440,BE,ALL,COM,9202196
2021-W02,1778,,0,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W02,0,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W02,1,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W02,15067,,0,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W02,0,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W02,9130,,0,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W02,0,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W02,7194,,0,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W02,10964,,0,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W02,0,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W02,53463,,0,0,,BE,11522440,BE,Age80+,COM,656762
2021-W02,2,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W02,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W02,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W02,30012,,0,0,,BE,11522440,BE,HCW,COM,
2021-W02,1,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W02,67656,,0,0,,BE,11522440,BE,LTCF,COM,
2021-W02,2,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W03,406,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W03,51516,,582,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W03,4000,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W03,64516,,170,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W03,4406,,0,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W03,116032,,752,0,86580,BE,11522440,BE,ALL,COM,9202196
2021-W03,241,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W03,6548,,15,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W03,2654,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W03,38065,,94,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W03,1105,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W03,19132,,61,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W03,378,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W03,11777,,57,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W03,26,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W03,9411,,73,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W03,2,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W03,30328,,452,0,,BE,11522440,BE,Age80+,COM,656762
2021-W03,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W03,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W03,71730,,198,0,,BE,11522440,BE,HCW,COM,
2021-W03,4312,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W03,94,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W03,44302,,554,0,,BE,11522440,BE,LTCF,COM,
2021-W04,171,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W04,19104,,18361,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W04,44329,,6234,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W04,1483,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W04,1654,,0,0,13200,BE,11522440,BE,ALL,MOD,9202196
2021-W04,63433,,24595,0,78390,BE,11522440,BE,ALL,COM,9202196
2021-W04,93,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W04,4721,,283,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W04,975,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W04,26251,,3686,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W04,12769,,2257,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W04,415,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W04,166,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W04,7027,,1989,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W04,4,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W04,3857,,3060,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W04,8220,,13312,0,,BE,11522440,BE,Age80+,COM,656762
2021-W04,1,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W04,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W04,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W04,1621,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W04,48970,,7312,0,,BE,11522440,BE,HCW,COM,
2021-W04,14463,,17283,0,,BE,11522440,BE,LTCF,COM,
2021-W04,33,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W05,10404,,68134,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W05,1256,,4,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W05,8305,,5,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W05,23542,,24553,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W05,33946,,92687,0,97110,BE,11522440,BE,ALL,COM,9202196
2021-W05,0,,0,0,48000,BE,11522440,BE,ALL,AZ,9202196
2021-W05,9561,,9,0,25200,BE,11522440,BE,ALL,MOD,9202196
2021-W05,553,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W05,2051,,1620,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W05,5390,,4,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W05,14289,,14151,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W05,7050,,8723,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W05,2362,,1,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W05,1144,,1,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W05,3998,,6823,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W05,2002,,10399,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W05,97,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W05,4404,,50912,0,,BE,11522440,BE,Age80+,COM,656762
2021-W05,15,,3,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W05,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W05,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W05,9231,,6,0,,BE,11522440,BE,HCW,MOD,
2021-W05,26314,,28319,0,,BE,11522440,BE,HCW,COM,
2021-W05,330,,3,0,,BE,11522440,BE,LTCF,MOD,
2021-W05,7632,,64368,0,,BE,11522440,BE,LTCF,COM,
2021-W06,5971,,50023,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W06,1417,,3,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W06,3,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W06,16673,,61168,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W06,7839,,7,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W06,302,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W06,22644,,111191,0,98280,BE,11522440,BE,ALL,COM,9202196
2021-W06,305,,0,0,57600,BE,11522440,BE,ALL,AZ,9202196
2021-W06,9256,,10,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W06,1286,,6211,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W06,427,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W06,23,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W06,4697,,4,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W06,241,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W06,9972,,35909,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W06,2715,,3,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W06,38,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W06,5356,,18345,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W06,1228,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W06,2808,,11481,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W06,3,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W06,169,,2,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W06,1135,,9166,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W06,0,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W06,20,,1,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W06,2028,,29376,0,,BE,11522440,BE,Age80+,COM,656762
2021-W06,0,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W06,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W06,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W06,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W06,18612,,68172,0,,BE,11522440,BE,HCW,COM,
2021-W06,305,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W06,8821,,7,0,,BE,11522440,BE,HCW,MOD,
2021-W06,435,,3,0,,BE,11522440,BE,LTCF,MOD,
2021-W06,4032,,43019,0,,BE,11522440,BE,LTCF,COM,
2021-W06,0,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W07,6547,,18835,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W07,5,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W07,234,,381,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W07,575,,3474,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W07,30513,,43389,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W07,10155,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W07,37060,,62224,0,117000,BE,11522440,BE,ALL,COM,9202196
2021-W07,10160,,0,0,96000,BE,11522440,BE,ALL,AZ,9202196
2021-W07,809,,3855,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W07,36,,201,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W07,3151,,4608,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W07,726,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W07,6652,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W07,18824,,25739,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W07,341,,2290,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W07,2773,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W07,8490,,12503,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W07,198,,983,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W07,169,,357,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W07,4407,,6887,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W07,5,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W07,0,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W07,53,,24,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W07,1234,,3744,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W07,906,,8204,0,,BE,11522440,BE,Age80+,COM,656762
2021-W07,0,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W07,12,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W07,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W07,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W07,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W07,10159,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W07,33770,,47946,0,,BE,11522440,BE,HCW,COM,
2021-W07,687,,3768,0,,BE,11522440,BE,HCW,MOD,
2021-W07,1,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W07,3290,,14278,0,,BE,11522440,BE,LTCF,COM,
2021-W07,122,,87,0,,BE,11522440,BE,LTCF,MOD,
2021-W08,47,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W08,8576,,10043,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W08,235,,185,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W08,33994,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W08,45363,,23012,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W08,205,,1756,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W08,53939,,33055,0,120510,BE,11522440,BE,ALL,COM,9202196
2021-W08,440,,1941,0,48000,BE,11522440,BE,ALL,MOD,9202196
2021-W08,34041,,0,0,88800,BE,11522440,BE,ALL,AZ,9202196
2021-W08,1860,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W08,10,,98,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W08,4427,,1991,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W08,119,,1175,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W08,26873,,14053,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W08,23777,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W08,76,,483,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W08,13980,,6815,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W08,8354,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W08,84,,177,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W08,6299,,3911,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W08,37,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W08,104,,6,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W08,1397,,1945,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W08,10,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W08,47,,2,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W08,880,,4187,0,,BE,11522440,BE,Age80+,COM,656762
2021-W08,0,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W08,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W08,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W08,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W08,50275,,25723,0,,BE,11522440,BE,HCW,COM,
2021-W08,34019,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W08,248,,1906,0,,BE,11522440,BE,HCW,MOD,
2021-W08,192,,35,0,,BE,11522440,BE,LTCF,MOD,
2021-W08,3664,,7332,0,,BE,11522440,BE,LTCF,COM,
2021-W08,22,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W09,20477,,5477,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W09,2225,,1248,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W09,3176,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W09,44241,,16049,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W09,6743,,8053,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W09,60542,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W09,63718,,0,0,124800,BE,11522440,BE,ALL,AZ,9202196
2021-W09,64718,,21526,0,114660,BE,11522440,BE,ALL,COM,9202196
2021-W09,8968,,9301,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W09,4606,,1168,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W09,593,,533,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W09,5402,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W09,40905,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
